Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Complex partial seizures	3/116	0.024997309776901042	0.143584781114777	0	0	4.7892720306513406	17.667562590173134	IL6;IL1B;SOD2
Experimental Hepatoma	3/116	0.024997309776901042	0.14350091149963987	0	0	4.7892720306513406	17.667562590173134	IL6;MIR221;TNF
Ischemic cardiomyopathy	3/116	0.024997309776901042	0.14341713980582804	0	0	4.7892720306513406	17.667562590173134	CSF3;IL6;TNF
Childhood Osteosarcoma	4/206	0.025552080285194005	0.14651449535757682	0	0	3.5958288385472845	13.186035762253562	IL6;EDN1;MIR221;IL1B
Regional enteritis	2/46	0.025624815480171058	0.14684588136391905	0	0	8.051529790660226	29.50236749052579	IL6;TNF
Thrombus	2/46	0.025624815480171058	0.14676030684097968	0	0	8.051529790660226	29.50236749052579	PLAT;TNF
Hypoalbuminemia	2/46	0.025624815480171058	0.1466748319971585	0	0	8.051529790660226	29.50236749052579	IL6;TNF
IIeocolitis	2/46	0.025624815480171058	0.14658945665839415	0	0	8.051529790660226	29.50236749052579	IL6;TNF
Anorexia	3/118	0.026123090477452825	0.14935295707528	0	0	4.708097928436912	17.16071404491825	IL6;IL1B;TNF
Colorectal cancer metastatic	4/208	0.026352647559606514	0.15057780245105398	0	0	3.561253561253561	12.949382237880332	TNF;MMP9;HBEGF;TYMP
Cholestasis of pregnancy	2/47	0.0266708483443649	0.15230743610018493	0	0	7.880220646178093	28.55937062534705	IL6;TNF
Hyperparathyroidism	2/47	0.0266708483443649	0.15221898811174114	0	0	7.880220646178093	28.55937062534705	IL6;TNF
LIMB-MAMMARY SYNDROME	2/47	0.0266708483443649	0.15213064279072447	0	0	7.880220646178093	28.55937062534705	MYLK;PSMB9
Hepatoma, Novikoff	3/119	0.026696064187140437	0.1521861478139305	0	0	4.6685340802987865	16.915215374243694	IL6;MIR221;TNF
Alcoholic Intoxication, Chronic	6/424	0.027510141478370123	0.1567360408402444	0	0	2.6205450733752618	9.416144028461693	IL1A;IL6;IL1B;TNF;PPARGC1A;MMP9
Renal tubular disorder	2/48	0.027733943310315354	0.15791957986893357	0	0	7.716049382716048	27.66279495140913	EDN1;IL1B
Sleep Disorders	2/48	0.027733943310315354	0.15782813830560471	0	0	7.716049382716048	27.66279495140913	CSF2;IL1B
Dupuytren Contracture	2/48	0.027733943310315354	0.1577368025774186	0	0	7.716049382716048	27.66279495140913	IL1A;IL1B
Hepatoma, Morris	3/121	0.02786215646765287	0.15837436307929	0	0	4.591368227731864	16.439329246581725	IL6;MIR221;TNF
Pilocytic Astrocytoma	3/122	0.02845526455298184	0.1616522196686159	0	0	4.553734061930783	16.20866161079075	SOCS3;TNF;MMP9
Airway Obstruction	2/49	0.02881388928737464	0.16359497626592603	0	0	7.5585789871504145	26.809506735985057	PLAT;ADAM8
Antisocial behavior	2/49	0.02881388928737464	0.16350052189163855	0	0	7.5585789871504145	26.809506735985057	C3;CSF2
cardiac event	2/49	0.02881388928737464	0.1634061765241304	0	0	7.5585789871504145	26.809506735985057	EDN1;ITGB3
Cardiovascular Abnormalities	2/49	0.02881388928737464	0.16331193997480853	0	0	7.5585789871504145	26.809506735985057	EDN1;IL6
Endogenous depression	2/49	0.02881388928737464	0.16321781205551467	0	0	7.5585789871504145	26.809506735985057	CSF3;IL6
Medullary carcinoma	2/49	0.02881388928737464	0.16312379257852416	0	0	7.5585789871504145	26.809506735985057	TNF;ICAM1
Parkinsonian Disorders	4/214	0.02884431985022982	0.16320205842720706	0	0	3.4614053305642085	12.27359706133551	CSF2;PDGFB;SOD2;TNF
Absence Seizures	3/123	0.029055072662353163	0.16429991606766794	0	0	4.5167118337850045	15.982665729913334	IL6;IL1B;SOD2
Peripheral T-Cell Lymphoma	3/123	0.029055072662353163	0.1642054365299637	0	0	4.5167118337850045	15.982665729913334	IL6;CSF2;TNF
Giant Cell Tumors	2/50	0.02991047692165705	0.16894262481956637	0	0	7.407407407407407	25.99664045365306	IL6;MMP9
Hepatitis D Infection	2/50	0.02991047692165705	0.1688455871258159	0	0	7.407407407407407	25.99664045365306	IFI27;TNFSF14
synovial sarcoma	4/217	0.03014103528623302	0.17004942295815048	0	0	3.4135518006485746	11.953806919710134	IL6;IL1B;TNF;MMP9
Congenital hypoplasia of lung	3/125	0.03027476176098019	0.1707058855920329	0	0	4.444444444444445	15.544181594402561	CSF2;IFI27;TNF
Invasive Ductal Breast Carcinoma	4/218	0.030580844045488366	0.17233287573340575	0	0	3.397893306150187	11.849750178852247	STAT5A;SOD2;CXCL14;MMP9
Generalized seizures	3/126	0.030894627788464475	0.1740013764498733	0	0	4.409171075837742	15.33145047694878	IL6;IL1B;SOD2
Laryngeal Squamous Cell Carcinoma	3/126	0.030894627788464475	0.17390171930414025	0	0	4.409171075837742	15.33145047694878	MIR221;TNF;MMP9
Memory Loss	3/126	0.030894627788464475	0.17380217624786998	0	0	4.409171075837742	15.33145047694878	IL6;IL1B;PDGFB
Lymphohistiocytosis, Hemophagocytic	2/51	0.03102349859692865	0.17442731362163316	0	0	7.262164124909223	25.221571113963122	IL1A;TNF
Adrenal Cushing's syndrome	2/51	0.03102349859692865	0.17432758388256991	0	0	7.262164124909223	25.221571113963122	IL6;CYP4F3
NONAKA MYOPATHY	2/51	0.03102349859692865	0.1742279681203513	0	0	7.262164124909223	25.221571113963122	LIF;ICAM1
Pauci-immune Glomerulonephritis associated with Granulomatosis with Polyangiitis	2/51	0.03102349859692865	0.17412846613970004	0	0	7.262164124909223	25.221571113963122	TNFAIP3;TNF
Premature coronary artery disease	2/51	0.03102349859692865	0.1740290777457847	0	0	7.262164124909223	25.221571113963122	IL6;MMP9
Neoplasm, Residual	4/220	0.03147184286891146	0.17644339516010368	0	0	3.3670033670033668	11.645326633247143	CSF3;CSF2;TNF;ICAM1
Nonorganic psychosis	4/220	0.03147184286891146	0.17634280029399188	0	0	3.3670033670033668	11.645326633247143	CYP27B1;SERPINA3;IL6;SOD2
Brain Infarction, Posterior Circulation	1/6	0.0319694869760854	0.17902912706607824	0	0	30.864197530864192	106.26460997162266	PLAT
Sclerosing lymphocytic lobulitis	1/6	0.0319694869760854	0.17892717426023197	0	0	30.864197530864192	106.26460997162266	TNF
Dystonia, Dopa-Responsive, due to Sepiapterin Reductase Deficiency	1/6	0.0319694869760854	0.17882533750766494	0	0	30.864197530864192	106.26460997162266	CSF2
Indifference to Pain, Congenital, Autosomal Recessive	1/6	0.0319694869760854	0.1787236166103341	0	0	30.864197530864192	106.26460997162266	MMP9
Leiomyosarcoma, Myxoid	1/6	0.0319694869760854	0.17862201137064657	0	0	30.864197530864192	106.26460997162266	CSF3
Sparse bone trabeculae	1/6	0.0319694869760854	0.1785205215914587	0	0	30.864197530864192	106.26460997162266	CYP27B1
Squamous cell carcinoma of pharynx	1/6	0.0319694869760854	0.17841914707607456	0	0	30.864197530864192	106.26460997162266	IL6
Neutropenia, severe chronic	1/6	0.0319694869760854	0.1783178876282448	0	0	30.864197530864192	106.26460997162266	CSF3
Niemann-Pick Disease, Type B	1/6	0.0319694869760854	0.17821674305216523	0	0	30.864197530864192	106.26460997162266	ICAM1
Stunned Myocardium	1/6	0.0319694869760854	0.1781157131524758	0	0	30.864197530864192	106.26460997162266	TNF
Subsarcolemmal accumulations of abnormally shaped mitochondria	1/6	0.0319694869760854	0.1780147977342591	0	0	30.864197530864192	106.26460997162266	TYMP
Tension Headache	1/6	0.0319694869760854	0.17791399660303925	0	0	30.864197530864192	106.26460997162266	TNF
Subarachnoid Hemorrhage, Aneurysmal	1/6	0.0319694869760854	0.1778133095647806	0	0	30.864197530864192	106.26460997162266	EDN1
Subarachnoid Hemorrhage, Intracranial	1/6	0.0319694869760854	0.1777127364258865	0	0	30.864197530864192	106.26460997162266	EDN1
Subarachnoid Hemorrhage, Spontaneous	1/6	0.0319694869760854	0.17761227699319804	0	0	30.864197530864192	106.26460997162266	EDN1
Uveitis, Intermediate	1/6	0.0319694869760854	0.17751193107399282	0	0	30.864197530864192	106.26460997162266	IL6
Venous Infarction, Brain	1/6	0.0319694869760854	0.17741169847598381	0	0	30.864197530864192	106.26460997162266	PLAT
Trichinellosis	1/6	0.0319694869760854	0.1773115790073179	0	0	30.864197530864192	106.26460997162266	TLR2
Triple vessel disease	1/6	0.0319694869760854	0.1772115724765749	0	0	30.864197530864192	106.26460997162266	IL6
Tumor necrosis factor receptor associated periodic syndrome [TRAPS]	1/6	0.0319694869760854	0.17711167869276626	0	0	30.864197530864192	106.26460997162266	TNF
Abnormality of the head	1/6	0.0319694869760854	0.1770118974653337	0	0	30.864197530864192	106.26460997162266	MMP13
Valvular disease	1/6	0.0319694869760854	0.17691222860414826	0	0	30.864197530864192	106.26460997162266	MMP9
Acanthamoeba Keratitis	1/6	0.0319694869760854	0.1768126719195089	0	0	30.864197530864192	106.26460997162266	CXCL2
Anemia in malignant neoplastic disease	1/6	0.0319694869760854	0.17671322722214136	0	0	30.864197530864192	106.26460997162266	TNF
Anterior Cerebral Circulation Infarction	1/6	0.0319694869760854	0.1766138943231969	0	0	30.864197530864192	106.26460997162266	PLAT
Anterior Circulation Brain Infarction	1/6	0.0319694869760854	0.1765146730342513	0	0	30.864197530864192	106.26460997162266	PLAT
Anterior subcapsular cataract	1/6	0.0319694869760854	0.1764155631673034	0	0	30.864197530864192	106.26460997162266	MMP9
Bacterial sepsis of newborn	1/6	0.0319694869760854	0.17631656453477404	0	0	30.864197530864192	106.26460997162266	IL6
Bonnevie-Ullrich Syndrome	1/6	0.0319694869760854	0.17621767694950494	0	0	30.864197530864192	106.26460997162266	SOD2
Borderline lepromatous leprosy	1/6	0.0319694869760854	0.17611890022475746	0	0	30.864197530864192	106.26460997162266	TNF
Bronchopulmonary Sequestration	1/6	0.0319694869760854	0.1760202341742114	0	0	30.864197530864192	106.26460997162266	ICAM1
Bulging epiphyses	1/6	0.0319694869760854	0.17592167861196378	0	0	30.864197530864192	106.26460997162266	CYP27B1
carotid disease	1/6	0.0319694869760854	0.1758232333525279	0	0	30.864197530864192	106.26460997162266	IL6
Centrocytic lymphoma	1/6	0.0319694869760854	0.17572489821083184	0	0	30.864197530864192	106.26460997162266	IL6
Cerebrovascular Occlusion	1/6	0.0319694869760854	0.17562667300221763	0	0	30.864197530864192	106.26460997162266	EDN1
Chronic Alcoholic Hepatitis	1/6	0.0319694869760854	0.17552855754243984	0	0	30.864197530864192	106.26460997162266	TNF
Critical illness myopathy	1/6	0.0319694869760854	0.1754305516476646	0	0	30.864197530864192	106.26460997162266	SAA1
Cyanotic congenital heart disease	1/6	0.0319694869760854	0.17533265513446836	0	0	30.864197530864192	106.26460997162266	ITGB3
Cyclical vomiting syndrome (disorder)	1/6	0.0319694869760854	0.17523486781983677	0	0	30.864197530864192	106.26460997162266	MMP9
CYSTIC FIBROSIS MODIFIER 1	1/6	0.0319694869760854	0.1751371895211635	0	0	30.864197530864192	106.26460997162266	SLC6A14
Endemic goiter	1/6	0.0319694869760854	0.1750396200562492	0	0	30.864197530864192	106.26460997162266	EDN1
Endometritis	1/6	0.0319694869760854	0.17494215924330028	0	0	30.864197530864192	106.26460997162266	IL1A
Enlargement of the ankles	1/6	0.0319694869760854	0.17484480690092782	0	0	30.864197530864192	106.26460997162266	CYP27B1
Exercise-induced angina	1/6	0.0319694869760854	0.17474756284814644	0	0	30.864197530864192	106.26460997162266	ITGB3
Familial neurocardiogenic syncope	1/6	0.0319694869760854	0.17465042690437316	0	0	30.864197530864192	106.26460997162266	TNF
Fibrous histiocytoma of tendon sheath	1/6	0.0319694869760854	0.17455339888942628	0	0	30.864197530864192	106.26460997162266	CSF2
Gastrointestinal dysmotility	1/6	0.0319694869760854	0.17445647862352434	0	0	30.864197530864192	106.26460997162266	TYMP
Granuloma Annulare	1/6	0.0319694869760854	0.17435966592728486	0	0	30.864197530864192	106.26460997162266	IL1B
Hantavirus infection in conditions classified elsewhere and of unspecified site	1/6	0.0319694869760854	0.17426296062172342	0	0	30.864197530864192	106.26460997162266	TNF
Headache associated with sexual activity	1/6	0.0319694869760854	0.1741663625282524	0	0	30.864197530864192	106.26460997162266	IL6
Histiocytic Necrotizing Lymphadenitis	1/6	0.0319694869760854	0.17406987146867994	0	0	30.864197530864192	106.26460997162266	IFI27
LEPTIN RECEPTOR DEFICIENCY	1/6	0.0319694869760854	0.17397348726520892	0	0	30.864197530864192	106.26460997162266	IL6
Lesion of stomach	1/6	0.0319694869760854	0.17387720974043572	0	0	30.864197530864192	106.26460997162266	TNF
Localized vitiligo	1/6	0.0319694869760854	0.17378103871734918	0	0	30.864197530864192	106.26460997162266	TNF
Lung Melanoma	1/6	0.0319694869760854	0.17368497401932964	0	0	30.864197530864192	106.26460997162266	TNF
Megacystis microcolon intestinal hypoperistalsis syndrome	1/6	0.0319694869760854	0.17358901547014768	0	0	30.864197530864192	106.26460997162266	MYLK
Metaphyseal sclerosis	1/6	0.0319694869760854	0.1734931628939632	0	0	30.864197530864192	106.26460997162266	MMP13
Multiple Chemical Sensitivity	1/6	0.0319694869760854	0.17339741611532414	0	0	30.864197530864192	106.26460997162266	SOD2
Myocardial necrosis	1/6	0.0319694869760854	0.17330177495916566	0	0	30.864197530864192	106.26460997162266	IL6
Neointima	1/6	0.0319694869760854	0.17320623925080889	0	0	30.864197530864192	106.26460997162266	MMP9
Neointima Formation	1/6	0.0319694869760854	0.17311080881595994	0	0	30.864197530864192	106.26460997162266	MMP9
Neonatal alloimmune thrombocytopenia (NAIT)	1/6	0.0319694869760854	0.1730154834807089	0	0	30.864197530864192	106.26460997162266	ITGB3
Nephrogenic Systemic Fibrosis	1/6	0.0319694869760854	0.17292026307152852	0	0	30.864197530864192	106.26460997162266	CYP27B1
Perinatal Subarachnoid Hemorrhage	1/6	0.0319694869760854	0.17282514741527355	0	0	30.864197530864192	106.26460997162266	EDN1
Periodic syndrome	1/6	0.0319694869760854	0.17273013633917939	0	0	30.864197530864192	106.26460997162266	TNF
Pleural Neoplasms	1/6	0.0319694869760854	0.17263522967086117	0	0	30.864197530864192	106.26460997162266	IL1B
Posterior Fossa Hemorrhage	1/6	0.0319694869760854	0.17254042723831264	0	0	30.864197530864192	106.26460997162266	PLAT
Prostate Stromal Proliferation of Uncertain Malignant Potential	1/6	0.0319694869760854	0.17244572886990522	0	0	30.864197530864192	106.26460997162266	IL1B
X-linked agammaglobulinemia	2/52	0.032152748417315094	0.17333911763322696	0	0	7.122507122507122	24.481889919038846	IL6;TLR2
Allergic sensitization	2/52	0.032152748417315094	0.17324408522224383	0	0	7.122507122507122	24.481889919038846	ITGB3;TNF
Lymphocytic infiltration	2/52	0.032152748417315094	0.17314915695636862	0	0	7.122507122507122	24.481889919038846	IL6;TNF
Parasitic Diseases	2/52	0.032152748417315094	0.17305433266449766	0	0	7.122507122507122	24.481889919038846	TNF;MMP9
Rett Syndrome	3/129	0.0327942108244333	0.17641023753833085	0	0	4.306632213608958	14.717929708979103	IL1A;CSF2;IL1B
Seizures, Focal	3/129	0.0327942108244333	0.17631373303201883	0	0	4.306632213608958	14.717929708979103	IL6;IL1B;SOD2
tumor vasculature	3/129	0.0327942108244333	0.17621733405277773	0	0	4.306632213608958	14.717929708979103	IL6;TNF;MMP9
Malignant neoplasm of larynx	3/129	0.0327942108244333	0.17612104042761226	0	0	4.306632213608958	14.717929708979103	CSF2;IL1B;MMP9
Pervasive Development Disorder	3/129	0.0327942108244333	0.17602485198390522	0	0	4.306632213608958	14.717929708979103	CSF2;ITGB3;TNF
Stevens-Johnson Syndrome	2/53	0.033298022190603016	0.17863152952469785	0	0	6.988120195667364	23.77538279130117	CSF3;MMP9
Tachycardia	2/53	0.033298022190603016	0.17853407642621194	0	0	6.988120195667364	23.77538279130117	IL6;TNF
Thrombocytopenia due to platelet alloimmunization	2/53	0.033298022190603016	0.17843672960155205	0	0	6.988120195667364	23.77538279130117	TNFAIP3;TNF
Thrombocytosis	2/53	0.033298022190603016	0.17833948887697354	0	0	6.988120195667364	23.77538279130117	IL6;TYMP
Tumor-Associated Vasculature	2/53	0.033298022190603016	0.17824235407911027	0	0	6.988120195667364	23.77538279130117	IL6;TNF
Anxiety neurosis (finding)	2/53	0.033298022190603016	0.17814532503497357	0	0	6.988120195667364	23.77538279130117	IL1A;TNF
Myeloid neoplasm	2/53	0.033298022190603016	0.1780484015719513	0	0	6.988120195667364	23.77538279130117	CSF3;CSF2
Gastrointestinal Carcinoid Tumor	4/225	0.03376590784608059	0.180452062159478	0	0	3.2921810699588474	11.15490906707332	STAT5A;MMP13;TNF;MMP9
Rotavirus Infections	2/54	0.034459117430595106	0.18405663375428732	0	0	6.858710562414266	23.100011382898543	CSF2;TLR2
Diabetic Cardiomyopathies	2/54	0.034459117430595106	0.18395665731009705	0	0	6.858710562414266	23.100011382898543	EDN1;TNF
PACHYONYCHIA CONGENITA 3	3/133	0.03541992401888855	0.18898317766429787	0	0	4.177109440267334	13.953553850362919	IL6;TNF;MMP9
Autism Spectrum Disorders	7/572	0.03546214779645866	0.18910579953532053	0	0	2.266252266252266	7.567672194476749	NANOS1;IL1A;CSF2;ITGB3;IL1B;SOD2;TNF
Lymphoma, Diffuse	2/55	0.035635833314451276	0.18992894241563296	0	0	6.7340067340067336	22.45389625308424	CSF3;CSF2
Common Migraine	2/55	0.035635833314451276	0.1898259998994185	0	0	6.7340067340067336	22.45389625308424	SOD2;TNF
Crohn's disease of the ileum	2/55	0.035635833314451276	0.1897231689135575	0	0	6.7340067340067336	22.45389625308424	IL6;TNF
Hantavirus Infections	2/55	0.035635833314451276	0.18962044927689614	0	0	6.7340067340067336	22.45389625308424	IL6;TNF
Hypocholesterolemia	2/55	0.035635833314451276	0.1895178408086727	0	0	6.7340067340067336	22.45389625308424	IL6;TNF
Primary central nervous system lymphoma	2/55	0.035635833314451276	0.1894153433285166	0	0	6.7340067340067336	22.45389625308424	CSF2;TNFAIP3
Drug abuse	4/229	0.03566984276077936	0.1894936295421295	0	0	3.2346757237586927	10.78262878145028	STAT5A;IL6;TNF;CXCL14
Mood Disorders	5/336	0.03567013172472411	0.1893927901623925	0	0	2.7557319223985886	9.18607139204894	EDN1;CSF2;IL1B;SOD2;TNF
Hormone refractory prostate cancer	3/135	0.03677241311341138	0.19513999788261718	0	0	4.11522633744856	13.592622874847166	IL6;MIR221;TNF
Vertigo	2/56	0.036827970713690476	0.19532935573348623	0	0	6.613756613756613	21.835301909890372	ITGB3;PDGFB
Adenoviral infections	2/56	0.036827970713690476	0.19522400009393204	0	0	6.613756613756613	21.835301909890372	CSF2;TNF
Gonorrhea	2/56	0.036827970713690476	0.19511875804536385	0	0	6.613756613756613	21.835301909890372	IL6;IL1B
HER2 gene amplification	2/56	0.036827970713690476	0.19501362940417563	0	0	6.613756613756613	21.835301909890372	CSF2;IFI27
Hyperandrogenism	2/56	0.036827970713690476	0.1949086139871567	0	0	6.613756613756613	21.835301909890372	IL6;TNF
Hyperbilirubinemia	2/56	0.036827970713690476	0.19480371161149085	0	0	6.613756613756613	21.835301909890372	CSF3;TNF
Laryngeal Diseases	2/56	0.036827970713690476	0.19469892209475523	0	0	6.613756613756613	21.835301909890372	MMP13;SOD2
Aortic Aneurysm, Thoracoabdominal	1/7	0.03719840461262481	0.19655157017896593	0	0	26.455026455026452	87.07643929576975	MMP9
Charcot-Marie-Tooth disease, Type 1C	1/7	0.03719840461262481	0.19644595407462473	0	0	26.455026455026452	87.07643929576975	TNF
DYSTONIA, DOPA-RESPONSIVE, WITH OR WITHOUT HYPERPHENYLALANINEMIA, AUTOSOMAL RECESSIVE (disorder)	1/7	0.03719840461262481	0.19634045141400464	0	0	26.455026455026452	87.07643929576975	CSF2
secondary myelodysplastic syndromes	1/7	0.03719840461262481	0.19623506201442653	0	0	26.455026455026452	87.07643929576975	CSF3
Sepsis of the newborn	1/7	0.03719840461262481	0.19612978569360334	0	0	26.455026455026452	87.07643929576975	IL6
Leiomyosarcoma, Epithelioid	1/7	0.03719840461262481	0.19602462226963893	0	0	26.455026455026452	87.07643929576975	CSF3
Sore Throat	1/7	0.03719840461262481	0.19591957156102713	0	0	26.455026455026452	87.07643929576975	TNF
Spinal Neoplasms	1/7	0.03719840461262481	0.1958146333866506	0	0	26.455026455026452	87.07643929576975	PDGFB
Tularemia	1/7	0.03719840461262481	0.19570980756577977	0	0	26.455026455026452	87.07643929576975	TLR2
Ulcerative colitis in remission	1/7	0.03719840461262481	0.19560509391807204	0	0	26.455026455026452	87.07643929576975	SOCS3
Abnormality of oral mucosa	1/7	0.03719840461262481	0.19550049226357039	0	0	26.455026455026452	87.07643929576975	SAA1
Uncoordinated limb movement	1/7	0.03719840461262481	0.19539600242270264	0	0	26.455026455026452	87.07643929576975	PDGFB
